station_id,day,temp_outside,wind_speed,pressure,crew_count,dg_load,physics_pred,actual,residual
ST-MAITRI,297,-34.06,4.17,979.23,25,0.696,187.27,197.82,10.54
ST-MAITRI,298,-32.14,3.58,981.26,25,0.867,183.54,188.45,4.91
ST-MAITRI,299,-27.56,8.9,971.85,25,0.938,188.12,195.77,7.65
ST-MAITRI,300,-33.02,6.74,983.62,25,0.605,190.95,206.99,16.03
ST-MAITRI,301,-35.45,12.8,986.58,25,0.819,206.14,226.14,19.99
ST-MAITRI,302,-32.03,12.15,976.48,25,0.734,200.41,214.2,13.79
ST-MAITRI,303,-34.06,4.72,984.52,25,0.702,188.31,194.81,6.49
ST-MAITRI,304,-32.69,0.66,966.84,25,0.948,178.62,201.56,22.93
ST-MAITRI,305,-36.61,13.19,975.09,25,0.932,208.53,223.68,15.16
ST-MAITRI,306,-28.26,4.0,982.61,25,0.646,179.25,199.56,20.31
ST-MAITRI,307,-32.26,0.69,985.59,25,0.828,177.94,194.59,16.65
ST-MAITRI,308,-23.69,7.9,979.46,25,0.617,180.97,198.98,18.0
ST-MAITRI,309,-25.68,5.8,978.64,25,0.841,179.45,190.17,10.72
ST-MAITRI,310,-34.88,7.95,966.99,25,0.654,195.95,204.73,8.78
ST-MAITRI,311,-33.32,0.69,974.42,25,0.832,179.44,199.48,20.04
ST-MAITRI,312,-32.01,11.41,994.72,25,0.637,198.77,218.04,19.27
ST-MAITRI,313,-31.63,4.04,984.29,25,0.67,183.76,196.47,12.72
ST-MAITRI,314,-30.18,8.97,972.03,25,0.846,191.72,202.87,11.15
ST-MAITRI,315,-31.39,7.09,971.81,25,0.927,189.58,201.81,12.23
ST-MAITRI,316,-31.12,6.26,967.64,25,0.892,187.62,188.07,0.44
ST-MAITRI,317,-31.99,4.01,992.13,25,0.853,184.12,199.74,15.62
ST-MAITRI,318,-28.32,7.83,984.24,25,0.704,186.89,215.74,28.85
ST-MAITRI,319,-32.48,6.41,981.55,25,0.702,189.6,202.12,12.52
ST-MAITRI,320,-29.49,2.72,979.61,25,0.865,178.36,187.51,9.15
ST-MAITRI,321,-23.0,8.22,976.2,25,0.725,180.72,188.71,7.99
ST-MAITRI,322,-35.55,8.13,983.83,25,0.885,197.03,207.13,10.09
ST-MAITRI,323,-28.64,9.69,989.29,25,0.735,190.96,201.01,10.05
ST-MAITRI,324,-25.95,0.21,967.28,25,0.64,168.83,170.91,2.08
ST-MAITRI,325,-30.54,4.69,986.61,25,0.746,183.59,193.57,9.98
ST-MAITRI,326,-36.04,2.11,976.7,25,0.733,185.83,193.58,7.75
ST-MAITRI,327,-30.48,6.75,970.83,25,0.941,187.72,189.43,1.7
ST-MAITRI,328,-23.62,12.59,989.37,25,0.616,190.07,204.67,14.6
ST-MAITRI,329,-29.9,9.47,974.91,25,0.869,192.3,195.48,3.18
ST-MAITRI,330,-34.11,3.61,997.69,25,0.718,186.06,195.92,9.86
ST-MAITRI,331,-35.57,5.1,994.6,25,0.687,190.97,206.88,15.91
ST-MAITRI,332,-32.7,10.95,962.81,25,0.795,199.05,218.12,19.07
ST-MAITRI,333,-27.85,5.9,975.65,25,0.897,182.52,191.76,9.24
ST-MAITRI,334,-24.25,0,992.44,25,0.684,165.95,180.03,14.08
ST-MAITRI,335,-27.69,5.76,982.94,25,0.741,181.97,201.67,19.69
ST-MAITRI,336,-28.41,10.41,984.14,25,0.9,192.14,197.93,5.79
ST-MAITRI,337,-30.61,6.66,962.53,25,0.636,187.78,198.61,10.82
ST-MAITRI,338,-32.94,8.67,985.24,25,0.811,194.65,206.21,11.56
ST-MAITRI,339,-30.96,3.68,971.84,25,0.835,182.27,193.74,11.46
ST-MAITRI,340,-24.72,4.83,988.03,25,0.759,176.18,188.9,12.72
ST-MAITRI,341,-33.38,3.95,962.69,25,0.851,186.08,199.3,13.23
ST-MAITRI,342,-22.99,10.43,981.94,25,0.89,185.04,202.39,17.35
ST-MAITRI,343,-24.72,5.26,961.5,25,0.616,177.25,186.55,9.29
ST-MAITRI,344,-26.7,7.89,976.03,25,0.637,184.94,186.24,1.3
ST-MAITRI,345,-29.68,4.35,990.85,25,0.76,181.73,190.49,8.75
ST-MAITRI,346,-26.32,0,989.68,25,0.924,168.71,184.72,16.01
ST-MAITRI,347,-24.65,1.45,981.82,25,0.83,169.45,174.6,5.15
ST-MAITRI,348,-25.24,5.42,965.25,25,0.617,178.21,188.85,10.64
ST-MAITRI,349,-20.16,2.98,965.78,25,0.922,166.67,179.55,12.88
ST-MAITRI,350,-24.72,10.72,979.23,25,0.736,187.91,195.96,8.06
ST-MAITRI,351,-33.59,1.11,968.18,25,0.943,180.69,192.75,12.06
ST-MAITRI,352,-20.92,2.58,975.44,25,0.94,166.81,194.28,27.47
ST-MAITRI,353,-28.69,6.62,964.11,25,0.862,185.17,201.83,16.66
ST-MAITRI,354,-28.39,11.93,992.13,25,0.927,195.03,199.9,4.87
ST-MAITRI,355,-28.17,4.02,972.93,25,0.721,179.25,186.86,7.61
ST-MAITRI,356,-31.52,0,962.23,25,0.776,175.81,174.95,-0.86
ST-MAITRI,357,-27.31,2.68,988.37,25,0.768,175.34,190.39,15.05
ST-MAITRI,358,-31.32,3.45,962.7,25,0.894,182.37,199.28,16.91
ST-MAITRI,359,-27.56,13.56,985.23,25,0.609,197.23,200.96,3.73
ST-MAITRI,360,-22.05,10.72,986.19,25,0.656,184.31,204.59,20.28
ST-MAITRI,361,-26.24,8.96,989.79,25,0.703,186.34,189.58,3.24
ST-MAITRI,362,-25.39,4.98,982.18,25,0.904,177.39,186.84,9.45
ST-MAITRI,363,-25.8,0,979.27,25,0.683,168.11,171.34,3.22
ST-MAITRI,364,-23.61,0,975.84,25,0.924,165.24,185.98,20.74
ST-HIMADRI,0,-22.62,12.51,990.27,8,0.793,188.59,194.17,5.58
ST-HIMADRI,1,-11.83,6.25,964.81,8,0.905,162.16,161.9,-0.26
ST-HIMADRI,2,-10.48,0,975.13,8,0.864,147.93,146.33,-1.59
ST-HIMADRI,3,-19.8,4.43,985.07,8,0.703,168.9,159.54,-9.37
ST-HIMADRI,4,-11.78,11.44,982.86,8,0.78,172.23,181.95,9.72
ST-HIMADRI,5,-17.35,8.95,974.06,8,0.804,174.72,180.04,5.32
ST-HIMADRI,6,-14.29,9.58,978.26,8,0.654,171.89,174.19,2.3
ST-HIMADRI,7,-14.61,7.16,995.12,8,0.832,167.37,170.51,3.14
ST-HIMADRI,8,-19.11,6.31,966.8,8,0.711,171.88,186.01,14.13
ST-HIMADRI,9,-13.29,8.5,992.95,8,0.746,168.31,177.4,9.08
ST-HIMADRI,10,-15.34,5.59,981.5,8,0.716,165.36,175.43,10.07
ST-HIMADRI,11,-15.3,8.15,980.25,8,0.949,170.38,170.15,-0.23
ST-HIMADRI,12,-8.32,0,997.82,8,0.756,144.88,151.55,6.67
ST-HIMADRI,13,-8.67,2.88,958.05,8,0.839,151.4,147.53,-3.86
ST-HIMADRI,14,-16.93,14.03,991.15,8,0.789,184.08,188.42,4.34
ST-HIMADRI,15,-14.76,14.62,985.09,8,0.881,182.43,184.01,1.57
ST-HIMADRI,16,-13.95,6.4,986.3,8,0.78,165.09,169.04,3.96
ST-HIMADRI,17,-10.4,5.23,994.35,8,0.603,157.99,161.38,3.39
ST-HIMADRI,18,-7.1,8.38,983.54,8,0.748,159.98,154.25,-5.73
ST-HIMADRI,19,-8.48,9.02,970.4,8,0.871,163.19,154.25,-8.93
ST-HIMADRI,20,-18.04,0,979.86,8,0.761,157.86,160.59,2.74
ST-HIMADRI,21,-13.01,7.49,1000.11,8,0.795,165.88,175.82,9.94
ST-HIMADRI,22,-14.6,4.7,979.35,8,0.821,162.63,175.07,12.44
ST-HIMADRI,23,-12.59,6.3,973.12,8,0.824,163.2,163.15,-0.06
ST-HIMADRI,24,-16.73,1.45,963.99,8,0.625,159.15,159.9,0.75
ST-HIMADRI,25,-9.96,5.17,982.33,8,0.63,157.41,158.02,0.61
ST-HIMADRI,26,-11.13,1.73,966.05,8,0.766,152.28,163.91,11.63
ST-HIMADRI,27,-13.53,5.55,963.39,8,0.791,163.04,176.18,13.14
ST-HIMADRI,28,-9.13,5.45,968.27,8,0.878,156.99,151.84,-5.14
ST-HIMADRI,29,-11.67,2.17,994.48,8,0.794,153.62,157.61,3.99
ST-HIMADRI,30,-10.76,6.28,967.77,8,0.931,160.8,163.6,2.81
ST-HIMADRI,31,-13.17,12.26,989.05,8,0.744,175.62,178.6,2.98
ST-HIMADRI,32,-13.73,2.19,984.5,8,0.892,156.47,166.93,10.45
ST-HIMADRI,33,-9.83,8.38,987.2,8,0.898,163.54,159.27,-4.28
ST-HIMADRI,34,1.14,0.7,965.29,8,0.702,134.05,141.79,7.74
ST-HIMADRI,35,-8.81,6.75,977.88,8,0.716,159.05,158.18,-0.87
ST-HIMADRI,36,-6.31,10.21,993.49,8,0.915,162.48,174.36,11.88
ST-HIMADRI,37,-12.05,9.99,972.37,8,0.804,169.79,172.8,3.0
ST-HIMADRI,38,-13.62,4.48,974.86,8,0.602,160.93,172.14,11.21
ST-HIMADRI,39,-9.96,8.83,979.18,8,0.894,164.68,165.14,0.46
ST-HIMADRI,40,-5.6,10.86,989.63,8,0.726,162.85,164.23,1.38
ST-HIMADRI,41,-11.54,10.76,987.37,8,0.895,170.53,184.72,14.19
ST-HIMADRI,42,-8.32,4.3,970.9,8,0.91,153.61,159.44,5.82
ST-HIMADRI,43,-8.2,6.73,994.18,8,0.611,158.08,164.36,6.29
ST-HIMADRI,44,-13.05,3.99,957.96,8,0.793,159.38,158.74,-0.63
ST-HIMADRI,45,-23.47,2.06,959.58,8,0.728,169.28,177.13,7.85
ST-HIMADRI,46,-8.16,12.78,978.95,8,0.763,170.14,171.4,1.26
ST-HIMADRI,47,-13.22,5.74,962.31,8,0.897,163.02,169.78,6.76
ST-HIMADRI,48,-7.2,0.83,987.27,8,0.756,145.12,157.52,12.41
ST-HIMADRI,49,-4.83,14.8,963.05,8,0.858,169.87,163.31,-6.56
ST-HIMADRI,50,-12.68,6.39,982.7,8,0.622,163.42,175.74,12.32
ST-HIMADRI,51,-9.65,6.87,987.03,8,0.726,160.32,178.97,18.65
ST-HIMADRI,52,-13.08,6.83,1012.27,8,0.713,164.57,175.38,10.81
ST-HIMADRI,53,-10.06,1.35,990.93,8,0.692,149.91,145.78,-4.13
ST-HIMADRI,54,-10.97,5.32,973.49,8,0.829,159.11,160.95,1.84
ST-HIMADRI,55,-6.04,1.86,961.34,8,0.781,145.86,161.33,15.48
ST-HIMADRI,56,-13.27,12.42,966.28,8,0.811,176.28,183.31,7.02
ST-HIMADRI,57,-10.54,5.97,982.43,8,0.825,159.77,168.37,8.6
ST-HIMADRI,58,-7.66,8.5,967.64,8,0.641,161.09,173.96,12.87
ST-HIMADRI,59,-7.3,13.25,977.44,8,0.768,169.94,169.42,-0.52
ST-HIMADRI,60,-7.55,8.3,981.28,8,0.615,160.44,164.8,4.37
ST-HIMADRI,61,-10.18,4.94,977.67,8,0.8,157.3,162.47,5.17
ST-HIMADRI,62,-5.09,7.06,992.87,8,0.81,154.64,174.77,20.13
ST-HIMADRI,63,-8.64,5.7,976.64,8,0.699,156.77,153.99,-2.78
ST-HIMADRI,64,-4.11,8.24,1004.09,8,0.66,155.59,160.74,5.15
ST-HIMADRI,65,-5.18,1.26,986.15,8,0.664,143.32,138.35,-4.97
ST-HIMADRI,66,-9.43,3.36,978.22,8,0.759,153.15,153.92,0.77
ST-HIMADRI,67,-10.12,4.44,975.67,8,0.671,156.24,163.89,7.65
ST-HIMADRI,68,-4.62,2.34,974.02,8,0.634,144.83,152.05,7.22
ST-HIMADRI,69,-13.04,6.83,1000.38,8,0.776,164.62,173.45,8.83
ST-HIMADRI,70,-4.14,9.09,991.15,8,0.89,157.4,170.21,12.81
ST-HIMADRI,71,-1.97,1.83,971.37,8,0.73,140.36,140.53,0.17
ST-HIMADRI,72,-2.7,7.32,982.78,8,0.876,152.09,169.59,17.5
ST-HIMADRI,73,-11.31,9.62,978.9,8,0.844,168.03,164.51,-3.53
ST-HIMADRI,74,-5.6,7.24,971.36,8,0.901,155.84,163.36,7.53
ST-HIMADRI,75,-9.01,14.01,973.48,8,0.848,173.73,182.48,8.75
ST-HIMADRI,76,-5.99,0.91,981.06,8,0.829,143.73,150.76,7.03
ST-HIMADRI,77,-8.57,2.78,975.49,8,0.828,150.9,160.08,9.19
ST-HIMADRI,78,-7.39,13.86,969.85,8,0.696,171.32,179.85,8.53
ST-HIMADRI,79,-10.01,0,962.04,8,0.769,147.42,159.11,11.69
ST-HIMADRI,80,-10.64,9.71,979.76,8,0.721,167.31,178.44,11.14
ST-HIMADRI,81,-8.93,0,990.79,8,0.862,145.73,145.49,-0.25
ST-HIMADRI,82,-12.96,8.04,984.39,8,0.74,167.03,176.68,9.65
ST-HIMADRI,83,-9.75,10.3,973.86,8,0.656,167.36,164.16,-3.2
ST-HIMADRI,84,-6.66,5.91,985.65,8,0.924,154.49,163.33,8.84
ST-HIMADRI,85,-8.38,6.57,980.86,8,0.613,158.12,166.0,7.88
ST-HIMADRI,86,-15.66,13.67,969.02,8,0.849,181.88,183.74,1.87
ST-HIMADRI,87,-14.92,0.45,987.33,8,0.754,154.57,152.98,-1.59
ST-HIMADRI,88,-5.26,11.58,983.27,8,0.612,163.9,164.72,0.81
ST-HIMADRI,89,-10.91,3.18,980.84,8,0.613,154.74,163.84,9.1
ST-HIMADRI,90,-7.0,6.1,1002.35,8,0.873,155.16,178.92,23.77
ST-HIMADRI,91,-9.42,9.2,967.58,8,0.858,164.8,167.76,2.96
ST-HIMADRI,92,-5.42,6.73,975.14,8,0.92,154.56,172.59,18.03
ST-HIMADRI,93,-12.95,14.39,977.28,8,0.668,179.66,193.48,13.82
ST-HIMADRI,94,-2.28,3.76,979.14,8,0.637,144.51,156.22,11.71
ST-HIMADRI,95,-4.02,7.47,1000.44,8,0.935,153.96,157.5,3.54
ST-HIMADRI,96,-1.81,0.86,963.54,8,0.938,138.27,141.18,2.9
ST-HIMADRI,97,-13.36,3.35,981.44,8,0.761,158.31,149.23,-9.08
ST-HIMADRI,98,-12.21,7.3,985.88,8,0.624,164.57,170.6,6.03
ST-HIMADRI,99,-15.64,0,976.16,8,0.711,154.73,156.79,2.06
ST-HIMADRI,100,-2.46,4.67,1002.63,8,0.687,146.33,152.86,6.53
ST-HIMADRI,101,-2.12,9.3,982.06,8,0.926,155.25,160.12,4.88
ST-HIMADRI,102,-10.83,6.55,987.48,8,0.931,161.25,165.38,4.13
ST-HIMADRI,103,-10.74,0,971.99,8,0.857,148.3,155.01,6.71
ST-HIMADRI,104,-5.29,4.05,982.66,8,0.817,149.03,159.86,10.83
ST-HIMADRI,105,-6.16,7.58,995.79,8,0.832,157.05,159.28,2.23
ST-HIMADRI,106,-12.39,1.54,976.59,8,0.769,153.48,159.27,5.79
ST-HIMADRI,107,-10.67,2.8,1005.48,8,0.904,153.45,159.2,5.75
ST-HIMADRI,108,-18.85,6.67,988.41,8,0.678,172.05,175.39,3.34
ST-HIMADRI,109,-8.55,5.38,984.17,8,0.789,155.96,155.78,-0.17
ST-HIMADRI,110,-11.41,5.94,977.1,8,0.942,160.9,164.58,3.68
ST-HIMADRI,111,-8.88,1.79,979.31,8,0.674,149.32,154.23,4.91
ST-HIMADRI,112,-10.6,4.27,972.93,8,0.792,156.56,159.89,3.33
ST-HIMADRI,113,-7.19,10.5,971.32,8,0.775,164.41,166.94,2.54
ST-HIMADRI,114,-6.08,12.02,963.63,8,0.698,166.02,180.38,14.36
ST-HIMADRI,115,-6.75,7.92,972.32,8,0.635,158.71,162.3,3.59
ST-HIMADRI,116,-8.08,8.91,969.3,8,0.651,162.45,170.53,8.08
ST-HIMADRI,117,-5.57,5.42,982.56,8,0.775,152.11,154.87,2.76
ST-HIMADRI,118,-0.05,5.78,960.95,8,0.875,145.73,151.49,5.75
ST-HIMADRI,119,-9.49,10.89,968.98,8,0.842,168.22,172.33,4.11
ST-HIMADRI,120,-1.14,8.7,963.26,8,0.757,152.93,160.36,7.43
ST-HIMADRI,121,-9.95,9.26,954.16,8,0.69,165.74,166.44,0.7
ST-HIMADRI,122,-6.08,6.25,1000.73,8,0.67,154.27,148.61,-5.66
ST-HIMADRI,123,-13.31,3.34,989.54,8,0.724,158.15,173.47,15.32
ST-HIMADRI,124,-10.38,1.9,977.87,8,0.733,151.54,145.06,-6.48
ST-HIMADRI,125,-9.6,11.51,984.46,8,0.883,169.46,179.14,9.68
ST-HIMADRI,126,-11.34,10.82,958.99,8,0.625,170.62,171.07,0.45
ST-HIMADRI,127,-6.96,8.45,975.94,8,0.694,159.99,170.41,10.41
ST-HIMADRI,128,-10.5,3.49,957.5,8,0.727,155.02,165.11,10.09
ST-HIMADRI,129,-17.5,0.61,973.44,8,0.608,158.41,165.82,7.41
ST-HIMADRI,130,-9.53,0.17,997.35,8,0.628,146.81,148.94,2.13
ST-HIMADRI,131,-7.87,7.62,1002.69,8,0.792,159.32,170.49,11.17
ST-HIMADRI,132,-4.92,6.66,980.47,8,0.692,153.73,157.1,3.37
ST-HIMADRI,133,-5.71,10.83,987.77,8,0.687,162.96,165.39,2.43
ST-HIMADRI,134,-10.27,11.48,995.55,8,0.61,170.2,184.07,13.87
ST-HIMADRI,135,-13.27,0,973.79,8,0.941,151.61,164.79,13.18
ST-HIMADRI,136,-12.35,5.2,950.18,8,0.844,160.89,172.89,12.01
ST-HIMADRI,137,-6.97,10.84,968.41,8,0.797,164.81,164.94,0.13
ST-HIMADRI,138,-15.11,5.16,975.94,8,0.789,164.24,175.74,11.5
ST-HIMADRI,139,-8.1,1.93,973.81,8,0.706,148.62,158.02,9.41
ST-HIMADRI,140,-2.3,6.0,986.36,8,0.764,148.92,150.64,1.72
ST-HIMADRI,141,-0.73,6.47,992.91,8,0.603,147.72,150.9,3.18
ST-HIMADRI,142,-12.88,7.41,980.17,8,0.731,165.72,172.49,6.77
ST-HIMADRI,143,-14.33,8.7,974.35,8,0.858,170.24,179.13,8.89
ST-HIMADRI,144,-13.08,8.49,978.98,8,0.684,168.13,180.22,12.08
ST-HIMADRI,145,-9.39,0,986.45,8,0.7,146.38,143.75,-2.63
ST-HIMADRI,146,-10.62,0,959.92,8,0.664,148.24,160.08,11.84
ST-HIMADRI,147,-11.81,11.52,972.94,8,0.818,172.51,175.77,3.27
ST-HIMADRI,148,-10.22,6.73,994.13,8,0.665,160.75,168.75,8.0
ST-HIMADRI,149,-8.1,7.9,975.8,8,0.681,160.42,156.78,-3.63
ST-HIMADRI,150,-8.03,9.79,974.34,8,0.88,164.07,175.21,11.14
ST-HIMADRI,151,-6.41,13.94,982.77,8,0.895,170.09,171.77,1.68
ST-HIMADRI,152,-9.69,13.59,980.74,8,0.765,173.75,177.69,3.94
ST-HIMADRI,153,-8.38,21.18,989.24,8,0.643,186.96,182.3,-4.66
ST-HIMADRI,154,-10.89,10.99,981.73,8,0.858,170.17,170.43,0.26
ST-HIMADRI,155,-7.0,14.93,981.92,8,0.944,172.84,172.74,-0.1
ST-HIMADRI,156,-17.44,15.03,975.97,8,0.82,186.86,198.26,11.4
ST-HIMADRI,157,-2.51,16.47,970.91,8,0.823,170.05,175.96,5.92
ST-HIMADRI,158,-9.08,21.93,985.51,8,0.64,189.41,191.83,2.42
ST-HIMADRI,159,-14.23,11.37,984.79,8,0.642,175.31,185.1,9.8
ST-HIMADRI,160,-11.85,13.48,1000.27,8,0.766,176.2,185.17,8.97
ST-HIMADRI,161,-15.28,11.81,985.95,8,0.632,177.54,184.98,7.43
ST-HIMADRI,162,-19.03,7.73,996.81,8,0.621,174.32,179.67,5.34
ST-HIMADRI,163,-16.19,9.1,981.6,8,0.681,173.41,176.21,2.8
ST-HIMADRI,164,-5.49,13.19,980.91,8,0.754,167.4,162.72,-4.68
ST-HIMADRI,165,-10.48,19.73,975.94,8,0.915,186.98,196.46,9.48
ST-HIMADRI,166,-17.03,14.4,974.86,8,0.666,185.08,199.72,14.64
ST-HIMADRI,167,-11.46,17.41,978.94,8,0.891,183.65,185.72,2.07
ST-HIMADRI,168,-8.65,11.4,986.32,8,0.703,167.98,175.36,7.38
ST-HIMADRI,169,-13.48,17.81,997.11,8,0.733,186.96,193.06,6.1
ST-HIMADRI,170,-12.99,14.71,992.91,8,0.684,180.21,177.9,-2.31
ST-HIMADRI,171,-14.49,8.24,968.47,8,0.783,169.58,174.45,4.88
ST-HIMADRI,172,-18.63,14.08,971.97,8,0.824,186.58,189.65,3.07
ST-HIMADRI,173,-9.96,17.11,1000.82,8,0.645,180.89,191.16,10.26
ST-HIMADRI,174,-11.95,12.08,974.55,8,0.8,173.79,180.44,6.65
ST-HIMADRI,175,-10.95,8.98,961.59,8,0.69,166.44,170.78,4.34
ST-HIMADRI,176,-17.75,18.06,1004.99,8,0.673,193.03,204.76,11.73
ST-HIMADRI,177,-22.63,14.45,998.9,8,0.621,192.37,203.07,10.7
ST-HIMADRI,178,-23.2,10.63,970.05,8,0.848,185.81,195.35,9.54
ST-HIMADRI,179,-13.11,11.19,984.44,8,0.706,173.47,179.98,6.51
ST-HIMADRI,180,-5.09,10.53,995.81,8,0.786,161.48,173.34,11.86
ST-HIMADRI,181,-12.98,18.54,980.13,8,0.663,187.89,202.01,14.12
ST-HIMADRI,182,-14.95,9.86,993.49,8,0.725,173.18,184.48,11.3
ST-HIMADRI,183,-20.79,15.52,985.37,8,0.663,192.17,195.45,3.28
ST-HIMADRI,184,-18.16,16.1,1003.53,8,0.755,189.71,213.96,24.25
ST-HIMADRI,185,-17.43,16.79,990.62,8,0.73,190.2,195.96,5.77
ST-HIMADRI,186,-15.1,9.77,977.52,8,0.797,173.35,171.62,-1.74
ST-HIMADRI,187,-14.09,20.64,988.22,8,0.937,193.44,198.47,5.03
ST-HIMADRI,188,-19.56,15.3,974.92,8,0.809,190.21,179.72,-10.49
ST-HIMADRI,189,-28.49,12.6,976.75,8,0.678,196.63,207.23,10.59
ST-HIMADRI,190,-15.51,13.34,988.02,8,0.697,180.87,178.49,-2.37
ST-HIMADRI,191,-20.98,12.31,986.22,8,0.613,186.06,189.97,3.9
ST-HIMADRI,192,-17.65,15.72,969.36,8,0.682,188.56,200.24,11.68
ST-HIMADRI,193,-15.78,12.37,958.31,8,0.857,179.56,194.14,14.58
ST-HIMADRI,194,-17.75,7.0,990.45,8,0.841,171.24,187.77,16.53
ST-HIMADRI,195,-24.46,9.98,971.62,8,0.856,186.15,189.98,3.82
ST-HIMADRI,196,-18.28,13.25,999.34,8,0.722,184.25,193.8,9.55
ST-HIMADRI,197,-15.28,10.21,996.34,8,0.679,174.29,171.14,-3.15
ST-HIMADRI,198,-20.22,9.55,1000.75,8,0.734,179.47,186.29,6.82
ST-HIMADRI,199,-17.63,15.09,973.38,8,0.776,187.26,192.69,5.43
ST-HIMADRI,200,-17.14,15.27,978.62,8,0.756,186.91,187.13,0.23
ST-HIMADRI,201,-21.42,11.33,981.73,8,0.738,184.75,195.73,10.98
ST-HIMADRI,202,-16.52,15.23,976.56,8,0.74,186.02,191.29,5.27
ST-HIMADRI,203,-13.7,16.41,980.95,8,0.647,184.61,187.11,2.5
ST-HIMADRI,204,-22.2,12.32,975.43,8,0.816,187.78,191.02,3.24
ST-HIMADRI,205,-18.29,11.0,998.71,8,0.713,179.82,190.31,10.49
ST-HIMADRI,206,-16.61,13.2,974.05,8,0.722,182.17,182.63,0.46
ST-HIMADRI,207,-20.58,18.85,990.11,8,0.946,198.45,206.35,7.9
ST-HIMADRI,208,-27.46,5.89,973.7,8,0.616,182.01,188.68,6.68
ST-HIMADRI,209,-17.42,11.57,965.82,8,0.898,180.07,194.16,14.09
ST-HIMADRI,210,-17.63,14.87,1006.04,8,0.904,186.53,189.12,2.59
ST-HIMADRI,211,-18.49,13.4,977.98,8,0.758,184.99,188.45,3.45
ST-HIMADRI,212,-16.18,14.39,972.13,8,0.783,183.96,189.32,5.36
ST-HIMADRI,213,-19.26,18.59,979.17,8,0.845,196.28,199.62,3.34
ST-HIMADRI,214,-13.87,14.61,978.15,8,0.66,181.3,185.47,4.17
ST-HIMADRI,215,-20.74,20.9,977.08,8,0.829,202.83,208.04,5.21
ST-HIMADRI,216,-15.4,14.21,976.87,8,0.831,182.53,200.71,18.18
ST-HIMADRI,217,-18.96,13.41,991.69,8,0.681,185.52,184.9,-0.62
ST-HIMADRI,218,-27.61,21.47,988.47,8,0.903,212.93,222.91,9.98
ST-HIMADRI,219,-22.22,13.49,966.72,8,0.924,190.21,197.21,6.99
ST-HIMADRI,220,-16.82,14.41,969.37,8,0.738,184.87,189.97,5.1
ST-HIMADRI,221,-17.89,17.08,969.96,8,0.683,191.56,204.11,12.55
ST-HIMADRI,222,-15.36,13.36,986.38,8,0.908,180.71,179.86,-0.85
ST-HIMADRI,223,-14.46,9.33,995.01,8,0.698,171.48,178.78,7.3
ST-HIMADRI,224,-15.3,20.96,977.16,8,0.734,195.76,199.68,3.92
ST-HIMADRI,225,-15.0,12.65,973.92,8,0.684,178.95,181.72,2.76
ST-HIMADRI,226,-14.35,22.7,989.05,8,0.79,197.86,201.33,3.47
ST-HIMADRI,227,-19.96,16.1,959.19,8,0.902,192.46,196.61,4.14
ST-HIMADRI,228,-22.91,19.83,973.6,8,0.948,203.6,210.26,6.66
ST-HIMADRI,229,-18.53,13.66,1004.44,8,0.711,185.34,185.82,0.49
ST-HIMADRI,230,-29.96,10.56,987.72,8,0.908,194.44,204.93,10.49
ST-HIMADRI,231,-21.91,7.26,989.05,8,0.744,177.26,179.13,1.88
ST-HIMADRI,232,-29.75,17.27,1001.97,8,0.696,207.31,204.58,-2.74
ST-HIMADRI,233,-20.77,12.13,988.11,8,0.814,185.41,201.21,15.8
ST-HIMADRI,234,-21.75,19.15,981.04,8,0.841,200.65,211.59,10.93
ST-HIMADRI,235,-25.16,18.72,965.98,8,0.812,204.45,211.94,7.5
ST-HIMADRI,236,-22.28,10.24,988.35,8,0.648,183.66,183.71,0.05
ST-HIMADRI,237,-21.09,14.96,980.19,8,0.694,191.51,196.34,4.83
ST-HIMADRI,238,-27.16,17.42,1000.15,8,0.623,204.22,208.99,4.77
ST-HIMADRI,239,-11.16,8.85,989.35,8,0.714,166.22,167.02,0.81
ST-HIMADRI,240,-24.59,14.79,977.1,8,0.857,195.83,203.5,7.67
ST-HIMADRI,241,-24.29,16.37,964.89,8,0.808,198.65,198.72,0.07
ST-HIMADRI,242,-29.9,12.71,983.35,8,0.758,198.65,197.76,-0.89
ST-HIMADRI,243,-21.36,12.96,994.51,8,0.738,187.77,193.67,5.9
ST-HIMADRI,244,-22.45,8.91,963.15,8,0.617,181.47,186.1,4.63
ST-HIMADRI,245,-23.07,17.9,972.44,8,0.761,200.0,216.8,16.8
ST-HIMADRI,246,-26.98,16.58,993.63,8,0.65,202.37,210.45,8.08
ST-HIMADRI,247,-20.06,10.16,978.99,8,0.873,180.64,184.5,3.87
ST-HIMADRI,248,-16.52,11.65,988.18,8,0.758,178.85,189.69,10.85
ST-HIMADRI,249,-19.98,18.82,978.13,8,0.759,197.69,199.97,2.28
ST-HIMADRI,250,-22.34,12.14,997.87,8,0.851,187.42,188.18,0.76
ST-HIMADRI,251,-20.99,7.38,969.18,8,0.783,176.46,184.56,8.1
ST-HIMADRI,252,-27.73,10.71,950.73,8,0.733,192.11,197.1,4.99
ST-HIMADRI,253,-27.5,10.66,993.2,8,0.831,191.34,193.84,2.5
ST-HIMADRI,254,-17.81,12.53,988.18,8,0.747,182.28,196.95,14.67
ST-HIMADRI,255,-25.09,12.37,964.11,8,0.641,191.79,200.19,8.4
ST-HIMADRI,256,-20.81,7.98,973.42,8,0.761,177.37,180.38,3.01
